SMILES,ID,Database
COc1cc-2c(cc1O)C[C@H]3c4c2c(c(c(c4CCN3)OC)OCO)OCO,WA_0097,AfroDb
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@H]2[C@H]1C)C)C,WA_0098,AfroDb
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@H]2[C@H]1C)C)CO,WA_0099,AfroDb
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@H]2[C@H]1C)C)C(=O)O,WA_0100,AfroDb
C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@H]1CC(CC2)(C)C)C,WA_0101,AfroDb
C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5)(C)C)CO)C)C)(C)C)O,WA_0102,AfroDb
C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,WA_0103,AfroDb
CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,WA_0104,AfroDb
CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO,WA_0105,AfroDb
CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,WA_0106,AfroDb
CC[C@H](CC[C@H](C)[C@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@H]2CC=C4[C@]3(CC[C@@H](C4)O)C)C)C(C)C,WA_0108,AfroDb
CC[C@H](/C=C/[C@H](C)[C@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@H]2CC=C4[C@]3(CC[C@@H](C4)O)C)C)C(C)C,WA_0109,AfroDb
CC[C@@H](CC[C@H](C)[C@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@H]2CC=C4[C@]3(CC[C@@H](C4)O)C)C)C(=O)C,WA_0110,AfroDb
C[C@@H](CC[C@@](C=O)(C(C)C)O)[C@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@H]2CC=C4[C@]3(CC[C@@H](C4)O)C)C,WA_0111,AfroDb
C[C@@H](CC[C@@](C=O)(C(C)C)OO)[C@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@H]2CC=C4[C@]3(CC[C@@H](C4)O)C)C,WA_0112,AfroDb
c1ccc(cc1)[C@@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)O)O,WA_0113,AfroDb
c1c(cc(c(c1O)O)O)C(=O)O,WA_0114,AfroDb
c1c(cc(c(c1O)O)O)C(=O)O[C@H]2[C@@H]([C@@H]([C@@H]([C@H](O2)CO)O)O)O,WA_0115,AfroDb
c1c(cc(c(c1O)O)O)C(=O)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC(=O)c3cc(c(c(c3)O)O)O)O)O)O,WA_0116,AfroDb
c1cc(c(cc1C2=C(C(=O)c3c(cc(cc3O)O)C2)O)O)O,WA_0117,AfroDb
C[C@@H]1CO[C@]([C@@H]([C@H]1O)O)(O)OC2=C(Cc3cc(cc(c3C2=O)O)O)c4ccc(c(c4)O)O,WA_0118,AfroDb
c1cc(c(cc1C2=C(C(=O)c3c(cc(cc3O)O)C2)O[C@H]4[C@H]([C@H]([C@H](O4)CO)O)O)O)O,WA_0119,AfroDb
c1cc(c(cc1C2=C(C(=O)c3c(cc(cc3O)O)C2)O[C@@H]4CC[C@H]([C@@H]([C@H]4O)O)O)O)O,WA_0120,AfroDb
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)COC(=O)c5cc(c(c(c5)O)O)O)O)O)O)O)O,WA_0121,AfroDb
c1cc(ccc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)COC(=O)c5cc(c(c(c5)O)O)O)O)O)O)O,WA_0122,AfroDb
CC1(C=Cc2c(ccc3c2OC[C@H]4[C@H]3Oc5c4c(cc(c5)O)CO)O1)C,WA_0123,AfroDb
c1cc(cc(c1)O)C2=C(C(=O)c3c(cc(cc3O)O)C2)O[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)CO)OC(=O)c5cc(c(c(c5)O)O)O)O)O,WA_0124,AfroDb
COc1c(cc2c(c1O)[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)COC(=O)/C=C/c4ccc(c(c4)O)O)O)O)OC2=O)O,WA_0125,AfroDb
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O[C@H]4CO[C@@H]([C@H]([C@H]4O)O)C(O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,WA_0126,AfroDb
C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc2cc(ccc2O)c3c(c(=O)c4c(cc(cc4o3)O[C@H]5CO[C@@H]([C@H]([C@H]5O)O)C(O)O)O)O)O)O)O,WA-0128,AfroDb
C[C@@]12CCC(=O)[C@]([C@H]1CC[C@@]34[C@@H]2C[C@H]5[C@@H](C3)[C@H]5C4)(C)CO,WA_0129,AfroDb
C[C@@]12CCC(=O)[C@]([C@H]1CC[C@]34[C@@H]2C[C@H]5[C@H]([C@H]5C3=O)C4=O)(C)CO,WA_0130,AfroDb
c1cc(c(cc1C(=O)O)O)O,WA_0131,AfroDb
c1cc(c(cc1C=O)O)O,WA_0132,AfroDb
CC(=O)O[C@@H]1C[C@H]2[C@@H](O2)CC[C@@]3([C@H](O3)C[C@@H]4CC(=O)C(=C)[C@@H]1C4(C)C)C,WA_0133,AfroDb
C[C@@]12CC[C@H]3[C@@H](O3)C[C@H]([C@@H]4C(=C)C(=O)C[C@H](C4(C)C)C[C@H]1O2)O,WA_0134,AfroDb
Cc1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)O)C2=O,WA_0135,AfroDb
CC(C)/C=C/[C@H](C/C(=C/CC[C@](C)(C=C)O)/C)OC(=O)C,WA_0136,AfroDb
Cc1cc2ccc(c(c2cc1OC)O)c3ccc4c(c3O)[C@H](N[C@@H](C4)C)C,BMC_000100,AfroDb
CC1(CCc2cc(ccc2O1)/C=C/C(=O)c3ccc(cc3O)O)C,BMC_000102,AfroDb
Cc1ccc2c(c1C[C@H]3C(=C)CC[C@H]4[C@@]3(CCC[C@@]4(C)C(=O)O)C)C(=O)C(=C(C2=O)C)O,BMC_000107,AfroDb
Cc1cc(cc2c1O[C@@](C=C2)(C)CC/C=C(\C)/CC/C=C(/CCC=C(C)C)\C(=O)O)O,BMC_000108,AfroDb
COc1cc(c2c(c1)occ(c2=O)c3ccc(cc3)O)O,BMC_000109,AfroDb
CC[C@@H](CC[C@@H](C)[C@@H]1CC[C@@H]2[C@]1(C[C@@H]3[C@@H]4[C@@]3(C2)CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@@H](O6)CO)O)O)O)C)C)C(C)C,BMC_000110,AfroDb
CC[C@@H](CC[C@H](C)[C@@H]1CC[C@@H]2[C@]1(C[C@@H]3[C@@H]4[C@@]3(C2)CC=C5[C@@]4(CCCC5)C)C)C(C)C,BMC_000111,AfroDb
CCCCCCCCCCCCCCCCCC/C=C/[C@H]([C@@H](CO)NC(=O)[C@@H](/C=C/CCCCCCCCCCCCCCCCC)O)O,BMC_000113,AfroDb
C[C@]12CC[C@H](C([C@H]1CC[C@]3([C@H]2C/C=C(/[C@@H]4CO4)\C(=O)OC)CO3)(C)C)O,BMC_000114,AfroDb
C[C@]12CCCC([C@H]1CC[C@]3([C@H]2C/C=C(/[C@@H]4CO4)\C(=O)OC)CO3)(C)C,BMC_000115,AfroDb
CCC(CC)CCC[C@H](C)[C@@H]1CC[C@H]2[C@]1(CC[C@@]34[C@H]2CC=C5[C@@]3(C4)CC[C@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C,BMC_00025,AfroDb
c1c2c(cc3c1OCO3)C(=O)N4CCC5=CCC=C2[C@@H]54,BMC_00027,AfroDb
Cc1cc2c(cc1O)C(=O)N3CCC4=CCC=C2[C@@H]43,BMC_00028,AfroDb
CC(=CCCc1cc(ccc1O)/C=C/C(=O)c2cc3c(cc2O)O[C@H](C3)C(C)(C)O)C,BMC_00098,AfroDb
CC(C)(C=C)c1c(cc(c2c1oc3cc(c(cc3c2=O)O)O)O)O,NPR_000132,AfroDb
CC[C@@H](C)[C@@H]1C[C@H]2[C@@]3(CC[N@@]2C)c4ccccc4N/5[C@H]3C1=CN6c7ccccc7[C@@]8([C@H]6/C(=C5)/C9=CCN[C@@H]8C9)CC1=C[C@@H]2[C@H]([C@H]\3[C@H]4[C@@]5([C@@H]2N(C1=O)c1c5cccc1)CC[N@]4C/C3=C/C)C,NPR_00029,AfroDb
Cc1cc2c(cc(c(c2c(c1)OC)O)c3cc(c4cc(cc(c4c3O)OC)C)c5c(cc(c6c5C[C@@H](N[C@@H]6C)C)O)O)c7c(cc(c8c7C[C@@H](C[C@H]8C)C)O)O,NPR_0003,AfroDb
CC(=CCOc1cc2cc3c(c(c2c(c1)O)O)C(=O)C[C@@](C3)(C)OC(=O)C)C,NPR_00071,AfroDb
CC(=CC[C@H]1C[C@]2(C(=C(C(=O)[C@](C2=O)([C@]1(C)CC=C(C)C)CC=C(C)C)C(=O)c3ccc(c(c3)O)O)O)CC=C(C)C)C,NPR_00075,AfroDb
CC(=CCc1c2c(cc(c1OC)O)oc3cc4c(cc3c2=O)cc(o4)C(C)(C)O)C,NPR_00076,AfroDb
CC1=C[C@H]2c3c(cc(cc3O[C@]4([C@@H]2[C@H](C1)c5ccc(cc5O4)O)c6ccc(c(c6O)CC=C(C)C)O)c7cc8ccc(cc8o7)O)O,NPR_00083,AfroDb
